"","sample","phase","tab","rep","nominal_time","dw_g","time_h","Cd111_ppb","Cd114_ppb","Cu63_ppb","Cu65_ppb","Ni60_ppb","Ni62_ppb","clear"
"419","Bioa_labeling_13d_1_2","Bioa","5",1,"24h",0.0734,23.8833333333333,0.758732003228011,6.0109822041219,4.50636773025569,10.9799222416813,2.18118051412182,5.86429600589777,0
"420","Bioa_labeling_13d_1_3","Bioa","5",1,"24h",0.0974,23.8833333333333,1.11225778482547,9.37882456990982,4.2098910650106,11.2448767684592,2.12001395837602,7.46777803601137,0
"421","Bioa_labeling_13d_1_4","Bioa","5",1,"24h",0.1105,23.8833333333333,0.676249259953792,4.79344457832224,4.36561112185665,9.48641188480825,4.25501710209408,9.9455176528177,0
"422","Bioa_labeling_13d_2_1","Bioa","5",2,"24h",0.079,23.8833333333333,1.1797914301548,8.29376818837711,4.79312150582331,14.0012563512774,1.61817860489948,6.36954920016211,0
"423","Bioa_labeling_13d_2_2","Bioa","5",2,"24h",0.1263,23.8833333333333,0.712806850408472,3.66294808888348,3.59225573023186,6.9238711526742,1.49616421393111,4.18227128298078,0
"424","Bioa_labeling_13d_2_3","Bioa","5",2,"24h",0.0712,23.8833333333333,0.801642983746732,7.05554708449034,5.79403949676027,18.1127782694499,2.63378362288457,11.6986357509713,0
"425","Bioa_labeling_13d_2_4","Bioa","5",2,"24h",0.1136,23.8833333333333,0.694181014150306,7.45991306190482,5.19019895909187,16.137841204597,2.4407848552451,10.5009652707904,0
"426","Bioa_labeling_13d_3_1","Bioa","5",3,"24h",0.1114,24.0333333333333,0.831289072791092,6.77376696241609,4.12712022304646,9.29162359805713,1.48566854389981,7.09208954505544,0
"427","Bioa_labeling_13d_3_2","Bioa","5",3,"24h",0.0776,24.0333333333333,0.598076154981934,5.5716533768433,4.62205146070404,14.9827808177374,2.39824892944204,10.6601867169208,0
"428","Bioa_labeling_13d_3_3","Bioa","5",3,"24h",0.0633,24.0333333333333,0.633114780008417,5.61423617642702,4.62334322385061,12.0172600044856,2.46921470757655,11.8009301836631,0
"429","Bioa_labeling_13d_4_1","Bioa","5",4,"24h",0.1031,23.8833333333333,0.806277370256664,7.37209892097093,5.40587827948111,22.3971554204976,2.69201043391192,12.9057249002492,0
"430","Bioa_labeling_13d_4_2","Bioa","5",4,"24h",0.0868,23.8833333333333,1.13262446218433,9.72835457326632,4.32220313841906,13.926184796221,2.19904945561042,12.6669978208414,0
"431","Bioa_labeling_13d_4_3","Bioa","5",4,"24h",0.0758,23.8833333333333,1.26367051611444,7.87664940939753,4.77852762333247,11.8902292339102,2.98769829816054,7.92966993372918,0
"432","Bioa_labeling_13d_4_4","Bioa","5",4,"24h",0.1084,23.8833333333333,0.642150960330598,3.42532501303764,5.66973849188903,11.2160599542975,1.69041614522733,6.20447355392236,0
"433","TD_labeling_13d_1_1","TD","5",1,"24h",0.0834,23.9166666666667,0.422138413844716,3.57872586576599,2.14613980657488,7.22937727345777,1.53865399365427,4.86217983054059,0
"434","TD_labeling_13d_1_2","TD","5",1,"24h",0.0753,23.9166666666667,1.17132086812205,7.91020663160282,5.18000326818987,15.8616020873246,3.40707947603638,8.42332863730044,0
"435","TD_labeling_13d_1_3","TD","5",1,"24h",0.0698,23.9166666666667,0.985904804665806,8.68108770798574,4.1770658107073,10.8803851621957,4.34026894471296,15.8266283692795,0
"436","TD_labeling_13d_2_1","TD","5",2,"24h",0.0978,24,0.67789794981991,5.1466495181761,5.38181650689427,11.5111120089243,2.61542401770275,6.76272972065764,0
"437","TD_labeling_13d_2_2","TD","5",2,"24h",0.0931,24,1.01746649722579,9.41335172681985,4.84653069247223,17.1985454690312,8.0380129769469,15.9329640286708,0
"438","TD_labeling_13d_2_3","TD","5",2,"24h",0.0795,24,0.970767278322335,7.43053619405239,4.64147413048835,11.037134333705,4.83714156536626,11.4587500660953,0
"439","TD_labeling_13d_3_1","TD","5",3,"24h",0.0836,24.0333333333333,0.71505520469858,5.77650321846109,4.12461917659579,9.71783102346125,4.90640919067326,11.1583699649547,0
"440","TD_labeling_13d_3_2","TD","5",3,"24h",0.114,24.0333333333333,0.851736544395705,5.56778146956856,4.24354488662204,10.6200191014726,2.45671525211628,5.26231762094333,0
"441","TD_labeling_13d_3_3","TD","5",3,"24h",0.06,24.0333333333333,0.906622417178987,6.76060667036784,5.72239283375237,18.7476979872042,2.93744357194778,12.1235205558517,0
"442","TD_labeling_13d_4_1","TD","5",4,"24h",0.0875,24,0.800130619275937,4.63678037897688,3.95845126927879,10.971440801545,9.47966993412956,12.8543946112675,0
"443","TD_labeling_13d_4_2","TD","5",4,"24h",0.1044,24,0.752652327564487,5.72196069180218,4.58359936291994,12.0626673579037,3.25558326558832,10.1921497610766,0
"444","TD_labeling_13d_4_3","TD","5",4,"24h",0.0685,24,0.470745892559066,5.74338631782321,4.53589059459083,13.7259867404322,6.44938611750965,14.4475940792069,0
"445","ref_15d_1_1","ref","5",1,"72h",0.0636,NA,0.993949326436528,10.4569581152376,4.21013566459335,13.6204738570732,2.56161840671271,12.2895320514953,0
"446","ref_15d_1_2","ref","5",1,"72h",0.0769,NA,0.658149048909919,5.68967325985365,3.80704128823039,8.28404128212428,2.42096079983546,6.57837933275348,0
"447","ref_15d_1_3","ref","5",1,"72h",0.0701,NA,0.869681345383651,4.9368267362508,4.0334159751724,7.43395068877416,1.39667500547653,4.91159081887343,0
"448","ref_15d_2_1","ref","5",2,"72h",0.0635,NA,1.03997628037737,8.02723065557725,5.65649798698563,14.2698913335846,4.35125986304795,10.3225228690293,0
"449","ref_15d_2_2","ref","5",2,"72h",0.0713,NA,1.24281076852533,7.37363673037195,5.10631496115573,13.2659238120244,2.76086885346265,7.6045434866805,0
"450","ref_15d_2_3","ref","5",2,"72h",0.0804,NA,0.899133504766042,8.24289372448697,4.52091312380135,13.0216036827973,3.26478368352722,14.0500527080634,0
"451","ref_15d_3_1","ref","5",3,"72h",0.0638,NA,0.866689978847097,6.59068636518225,4.8345030980259,11.3929562317256,4.63362602577533,11.1058310521143,0
"452","ref_15d_3_2","ref","5",3,"72h",0.0586,NA,1.15786908815945,8.47996985890681,4.06655054916568,14.3340755873761,2.77727085282935,12.5156211478137,0
"453","ref_15d_3_3","ref","5",3,"72h",0.0608,NA,0.863920364532405,6.75891347848221,4.36912943849629,10.041327720949,2.18668929173114,9.42047083929774,0
"454","TD_labeling_15d_1_1","TD","5",1,"72h",0.0735,71.9666666666667,0.814067798061884,7.43361346083339,5.12393538249413,14.1474558819022,9.40777642490497,17.5018652672489,0
"455","TD_labeling_15d_1_2","TD","5",1,"72h",0.0726,71.9666666666667,0.991158975538993,7.85719878080348,3.86172411317203,11.0327675877662,7.13894680568366,12.8943016615095,0
"456","TD_labeling_15d_1_3","TD","5",1,"72h",0.0641,71.9666666666667,0.874857287414899,7.7073237292827,4.21448078719936,11.7984237131063,7.38657887708186,15.0795738092495,0
"457","TD_labeling_15d_1_4","TD","5",1,"72h",0.0808,71.9666666666667,0.76889107001221,5.99061003516851,5.08469747903434,10.3614621149614,8.94347276915307,13.5507499814739,0
"458","TD_labeling_15d_2_1","TD","5",2,"72h",0.1077,72.05,1.05557157601173,6.06594609174341,4.3449274444543,8.867057194615,5.96446723969563,10.660358744333,0
"459","TD_labeling_15d_2_2","TD","5",2,"72h",0.1019,72.05,0.814500842424096,5.67361505290661,3.59746966191227,8.51617591224429,9.5439072420448,12.2722696189467,0
"460","TD_labeling_15d_2_3","TD","5",2,"72h",0.0588,72.05,0.768600693671298,6.22500151787597,4.56891180941167,11.3212800106796,11.3615974608737,17.2904914791518,0
"461","TD_labeling_15d_2_4","TD","5",2,"72h",0.07,72.05,0.802426820077563,7.76163412710862,4.04023993502085,8.20152984986039,12.6823823064655,19.4521286717158,0
"462","TD_labeling_15d_3_1","TD","5",3,"72h",0.0828,71.9833333333333,0.689556368898663,4.30768581611069,4.18953049911961,9.10966962367351,4.63096317271567,8.20950476735142,0
"463","TD_labeling_15d_3_2","TD","5",3,"72h",0.0798,71.9833333333333,0.777292153548336,7.40468031826266,4.32946865696052,10.3163660588715,6.66753884269795,14.8711109485346,0
"464","TD_labeling_15d_3_3","TD","5",3,"72h",0.0792,71.9833333333333,0.975603464641346,8.66304273384699,4.66512333096545,14.0970364865262,4.50825582650929,12.29109583433,0
"465","TD_labeling_15d_3_4","TD","5",3,"72h",0.0833,71.9833333333333,0.918738856843383,8.0670601796452,4.95307976281711,10.07487241801,15.0238486491875,24.1279227834361,0
"466","TD_labeling_15d_4_1","TD","5",4,"72h",0.0768,71.9,1.11061996392278,7.17352090846646,5.13052423810546,12.4747475615992,8.96903348046846,15.5373851421414,0
"467","TD_labeling_15d_4_2","TD","5",4,"72h",0.0875,71.9,0.946580920483983,6.02931344487355,4.45296367079428,9.31397419054779,5.85371061176883,8.74339659382517,0
"468","TD_labeling_15d_4_3","TD","5",4,"72h",0.0872,71.9,1.43835793134623,9.30897162987204,4.48827745930906,11.3345894491991,5.95489714008257,11.1245401250425,0
"469","TD_labeling_15d_4_4","TD","5",4,"72h",0.0874,71.9,0.867755379410548,5.7127519393968,4.61143686540492,10.1344011514405,6.59462045822411,10.1686563289833,0
"470","pre_labeling_(6)_14d_1","pre_labeling","6",1,"14",0.1125,NA,0.642481973151218,3.84916785952597,4.15247375710194,10.1547204447488,3.12495749148812,7.29364360098997,0
"471","pre_labeling_(6)_14d_2","pre_labeling","6",2,"14",0.0675,NA,0.965949120582741,6.71824341813329,5.76986952103656,20.3673263283772,2.30351478391196,10.5915576495579,0
"472","pre_labeling_(6)_14d_3","pre_labeling","6",3,"14",0.0605,NA,0.877780544659057,5.99562711256008,5.69996022744859,14.1778321098765,0.760308212259607,4.96839044392607,0
"473","pre_labeling_(6)_14d_4","pre_labeling","6",4,"14",0.0556,NA,1.01792556865796,7.90053345568225,4.52703278687974,14.5191383720028,1.55404392164853,8.30018828103873,0
"474","pre_labeling_(6)_14d_5","pre_labeling","6",5,"14",0.0457,NA,0.876387277666598,7.49982477092397,6.22389189276878,22.5427009299248,1.33701993523105,13.322198727728,0
"475","pre_labeling_(6)_14d_6","pre_labeling","6",6,"14",0.0601,NA,1.08607965164768,5.33448895092313,4.23863936096962,12.7424699589588,0.83612852733308,4.97337998379821,0
"476","pre_labeling_(6)_14d_7","pre_labeling","6",7,"14",0.087,NA,0.566524579469852,4.37337494328898,5.25405004313894,15.3832513501571,2.09804097341396,8.67698540374606,0
"477","pre_labeling_(6)_14d_8","pre_labeling","6",8,"14",0.0574,NA,1.23814991026374,11.3428951853251,6.50143437592251,29.6940556197439,2.04195667359899,15.4643358862078,0
"478","pre_labeling_(6)_14d_9","pre_labeling","6",9,"14",0.0389,NA,1.65965898073143,12.0042185840124,6.66730903158393,27.9335438725295,1.51110523987476,10.635935107841,0
"479","pre_labeling_(6)_14d_10","pre_labeling","6",10,"14",0.0597,NA,0.602175188277264,4.11669327597385,4.06854940582211,11.5283208063326,1.35297643996479,5.61301562947634,0
"480","ref_15.25d_1_1","ref","6",1,"6h",0.1,NA,0.665450188337603,2.60831991782028,5.177798003752,10.3845855240133,1.78732693833133,4.8344698701215,0
"481","ref_15.25d_1_2","ref","6",1,"6h",0.0608,NA,0.868223600441411,7.0009317603331,6.39589742985374,21.3899505871839,1.99841634161997,11.7972484766506,0
"482","ref_15.25d_2_1","ref","6",2,"6h",0.0771,NA,0.97177327289849,5.76516649113438,4.65093200964756,13.4302138070826,2.41467010042476,8.31207156063419,0
"483","ref_15.25d_2_2","ref","6",2,"6h",0.0732,NA,0.91402507976216,4.54900771356839,4.04657533826926,11.3305031006778,1.87668784409436,5.77929134730369,0
"484","ref_15.25d_2_3","ref","6",2,"6h",0.0572,NA,1.28060635922892,7.34809762239155,5.95978209210881,14.1948283521905,2.28143781472775,9.9648978859694,0
"485","ref_15.25d_3_1","ref","6",3,"6h",0.0718,NA,1.06820387120963,5.16914680258264,4.43964879443303,11.2298141273386,2.31720524389325,5.35081868605625,0
"486","ref_15.25d_3_2","ref","6",3,"6h",0.083,NA,1.0717578577138,6.66879500494597,3.97631750112181,11.0545330939536,1.70039556631257,5.86434606128582,0
"487","ref_15.25d_3_3","ref","6",3,"6h",0.0556,NA,0.825977489435482,9.27808928856789,4.41204862775129,14.8327318890667,1.68163441643976,12.8505115591958,0
"488","TD_labeling_15.25d_1_1","TD","6",1,"6h",0.0578,6,0.768274151002126,5.68300217361727,5.32423472452667,16.9255934142703,3.2574627409309,12.0585511787881,0
"489","TD_labeling_15.25d_1_2","TD","6",1,"6h",0.0799,6,0.95329153649952,5.66712611118442,3.99366436324696,10.3935942648994,2.13373722491634,6.20135217882129,0
"490","TD_labeling_15.25d_1_3","TD","6",1,"6h",0.0554,6,0.754073491283344,6.46629048797557,5.39781552851061,18.3260488457286,2.1805745078085,9.42166665440029,0
"491","TD_labeling_15.25d_2_1","TD","6",2,"6h",0.1185,5.96666666666667,0.926827743570562,4.51170789279494,4.54168205075477,13.0945334505607,3.07054615723473,8.12300613007106,0
"492","TD_labeling_15.25d_2_2","TD","6",2,"6h",0.0566,5.96666666666667,1.32209867219783,8.13353245814739,5.19226050651557,18.9450624616563,3.86041634558675,12.4950299833632,0
"493","TD_labeling_15.25d_2_3","TD","6",2,"6h",0.0753,5.96666666666667,0.850280025870436,4.27647214538569,4.0931242248319,9.61555607987213,2.09029449649698,6.45765246516781,0
"494","TD_labeling_15.25d_3_1","TD","6",3,"6h",0.0902,5.98333333333333,0.746840096078897,4.75718256613417,3.59525958801238,9.72168850068488,3.05478517610771,8.06466791993675,0
"495","TD_labeling_15.25d_3_2","TD","6",3,"6h",0.0794,5.98333333333333,0.865644299350215,4.45202201529528,3.91980546361743,9.02260876658535,1.81070686505248,5.26710780093179,0
"496","TD_labeling_15.25d_3_3","TD","6",3,"6h",0.0879,5.98333333333333,1.02422374813626,4.99957273944876,4.26471892216548,10.6626086405408,1.73349508818527,4.96454928249724,0
"497","TD_labeling_15.25d_4_1","TD","6",4,"6h",0.089,6,0.987509067988074,6.74499634336173,4.514101931398,12.9700433778383,2.30786253434838,6.60875272845404,0
"498","TD_labeling_15.25d_4_2","TD","6",4,"6h",0.0747,6,1.32624611351678,8.60452485914345,3.87300560946502,11.4294866707149,2.98815128855835,11.3665984795059,0
"499","TD_labeling_15.25d_4_3","TD","6",4,"6h",0.0798,6,0.8344914486961,5.30336523573787,5.17974538336586,15.2849875028377,3.59775790687328,7.8754911264964,0
"500","ref_16d_1_1","ref","6",1,"24h",0.0897,NA,0.868447856346716,5.10967408306943,3.62365835912974,8.47569673169298,1.26428440915329,5.91296148855987,0
"501","ref_16d_1_2","ref","6",1,"24h",0.0537,NA,1.60729673974952,18.0635412516519,7.63416112516313,23.3233621195096,0.827998528749676,14.1737036559005,0
"502","ref_16d_2_1","ref","6",2,"24h",0.0711,NA,1.33404535547881,9.60257417286171,4.45370630768443,12.1665443471755,1.46572178036484,7.5317600349958,0
"503","ref_16d_2_2","ref","6",2,"24h",0.0554,NA,0.968007287537051,6.44023973209594,4.43882381979151,11.2019778056624,1.79857450858339,7.0865976209023,0
"504","ref_16d_2_3","ref","6",2,"24h",0.0677,NA,0.910975945327357,6.33591314538205,5.1380928906811,12.2873987232537,1.62875880453924,10.1772723177626,0
"505","ref_16d_3_1","ref","6",3,"24h",0.0718,NA,0.867839430043655,7.01319651424896,5.04906515370933,15.2063121723995,1.44701305157182,9.14927659251744,0
"506","ref_16d_3_2","ref","6",3,"24h",0.0659,NA,1.11935086947491,6.05287418476766,4.30770767316053,10.9955167582071,1.29199451652084,4.59211822701369,0
"507","Bioa_labeling_16d_1_1","Bioa","6",1,"24h",0.0923,23.4166666666667,1.07252159482178,4.22966823601543,4.28591117813363,9.32727745117133,1.78105525814167,6.08370922794963,0
"508","Bioa_labeling_16d_1_2","Bioa","6",1,"24h",0.0958,23.4166666666667,0.860287178391395,6.1626410514405,4.93668459403945,12.4896388261294,3.08396265284191,9.98700271118036,0
"509","Bioa_labeling_16d_1_3","Bioa","6",1,"24h",0.08,23.4166666666667,0.98607044272874,11.6188132770265,4.60616459524864,13.1186221438118,2.99191370100941,13.5896213364637,0
"510","Bioa_labeling_16d_1_4","Bioa","6",1,"24h",0.0877,23.4166666666667,0.89223801854616,5.76009119116698,3.73579587054362,7.99775055993501,1.34894249161346,5.9456591234155,0
"511","Bioa_labeling_16d_2_1","Bioa","6",2,"24h",0.0693,23.5333333333333,1.26127085165676,9.09769118884872,5.0619179879825,13.6213729028576,2.70821645944545,7.65035084055587,0
"512","Bioa_labeling_16d_2_2","Bioa","6",2,"24h",0.1082,23.5333333333333,1.20170885243041,8.1325300398639,5.2969673043709,12.0465623715895,2.27426012052987,7.82909592146777,0
"513","Bioa_labeling_16d_2_3","Bioa","6",2,"24h",0.0777,23.5333333333333,0.858617183915565,4.2733558319631,4.5048508645314,10.5273440509033,3.34214570301615,6.15091403532297,0
"514","Bioa_labeling_16d_2_4","Bioa","6",2,"24h",0.0794,23.5333333333333,0.897787551905931,5.22445032145523,3.77728349698247,7.84962571694174,2.69233123409958,5.32136688732756,0
"515","Bioa_labeling_16d_3_1","Bioa","6",3,"24h",0.0955,23.55,0.739750545073404,7.7935751848703,5.29401289327926,18.1043792266866,2.97255446376318,13.3441679080192,0
"516","Bioa_labeling_16d_3_2","Bioa","6",3,"24h",0.0999,23.55,1.07598730700142,6.83970203360887,4.69553420772215,12.7008079274745,1.91017019999122,6.90826915726629,0
"517","Bioa_labeling_16d_3_3","Bioa","6",3,"24h",0.0915,23.55,0.808936640133414,5.96594541889801,3.9661494088646,11.6558113314316,2.51259160440926,7.99709060821819,0
"518","Bioa_labeling_16d_3_4","Bioa","6",3,"24h",0.0629,23.55,1.35470160963882,16.2951883151974,4.86105675574993,12.9732065771176,1.64872731616103,12.0377789039609,0
"519","Bioa_labeling_16d_4_1","Bioa","6",4,"24h",0.104,23.65,1.20090339893249,7.86494569731948,3.96731059864858,9.48325515421656,1.76355704939171,7.95228597822271,0
"520","Bioa_labeling_16d_4_2","Bioa","6",4,"24h",0.1189,23.65,0.977082539584646,4.8353461840106,4.07683479128616,8.40143167203162,2.9844840711997,7.51364355797204,0
"521","Bioa_labeling_16d_4_3","Bioa","6",4,"24h",0.1034,23.65,0.977752603860902,5.7525149495048,5.20883075022892,8.91269632783693,2.64052622917686,6.62326896378018,0
"522","TD_labeling_16d_1_1","TD","6",1,"24h",0.0762,23.6666666666667,1.00192520126863,5.87717906302312,5.61406230356939,16.4108117283025,3.76482892091865,8.6246883624737,0
"523","TD_labeling_16d_1_2","TD","6",1,"24h",0.1071,23.6666666666667,0.706649126297985,5.82035527659219,5.09939100111277,15.9722841598661,4.45493096460609,11.7929992357329,0
"524","TD_labeling_16d_1_3","TD","6",1,"24h",0.0709,23.6666666666667,0.879281716374432,6.6188393328533,5.28131568844967,14.071943735588,5.77391145958522,12.7463942169007,0
"525","TD_labeling_16d_2_1","TD","6",2,"24h",0.1088,23.6833333333333,0.854325696774956,6.329736379335,3.91827441367653,9.83721715574194,4.17521836621026,8.14841204888674,0
"526","TD_labeling_16d_2_2","TD","6",2,"24h",0.0787,23.6833333333333,1.28997332813162,7.04020939916824,4.79839099787556,13.0015909997758,3.89502380177921,9.36446075555972,0
"527","TD_labeling_16d_2_3","TD","6",2,"24h",0.0739,23.6833333333333,1.05894393825,7.02287826963109,4.78400436753186,11.8080025263764,1.73570187854268,6.24015422340482,0
"528","TD_labeling_16d_3_1","TD","6",3,"24h",0.0977,23.6666666666667,0.579166304312303,4.59991398460898,4.09195534395493,9.21753235073972,4.23637093426778,8.57719595240991,0
"529","TD_labeling_16d_3_2","TD","6",3,"24h",0.0725,23.6666666666667,0.720155809027006,6.92565231337031,5.86202521105841,20.5529050735515,2.62746359107914,11.9919393505579,0
"530","TD_labeling_16d_3_3","TD","6",3,"24h",0.0767,23.6666666666667,1.03501865943168,7.00917767941853,5.91825147378278,14.5625560133405,4.03573499936456,9.62214879899786,0
"531","TD_labeling_16d_4_1","TD","6",4,"24h",0.0771,23.65,0.862372478650957,4.2711909293308,4.70253372715459,9.12054481297241,3.45968538481351,7.07063140159174,0
"532","TD_labeling_16d_4_2","TD","6",4,"24h",0.0823,23.65,1.01827563219256,5.56602016546912,3.57724308474248,7.14551999600389,3.40276094581251,6.75506655778185,0
"533","TD_labeling_16d_4_3","TD","6",4,"24h",0.0692,23.65,1.05629749995063,6.27637586309475,5.15244045993914,13.1223630233598,3.52864604533639,9.05906567932486,0
"534","ref_18d_1_1","ref","6",1,"72h",0.0899,NA,1.00715025968452,7.2212863621603,4.8539603367082,12.6161165071363,1.86283704066048,8.51691412716494,0
"535","ref_18d_1_2","ref","6",1,"72h",0.0598,NA,0.937876837276511,6.32706846074879,4.86905147658915,13.775362740109,1.19982961730573,5.22593188154706,0
"536","ref_18d_1_3","ref","6",1,"72h",0.0617,NA,0.728081162272669,5.98347657644162,3.75988945867116,10.1924540712613,1.45320191559266,7.26443973478934,0
"537","ref_18d_2_1","ref","6",2,"72h",0.0672,NA,1.2678103005147,8.4964284894871,4.5344471261929,10.0039126847578,1.47391478979297,6.56761249489643,0
"538","ref_18d_2_2","ref","6",2,"72h",0.0486,NA,1.1084512438638,6.84798384513646,4.54734577836663,9.36216006671058,2.66124680752296,7.90862599158914,0
"539","ref_18d_2_3","ref","6",2,"72h",0.0738,NA,1.31896935675468,6.63997324961726,4.53753190343696,10.1052504499955,2.88545824585325,9.16248364053229,0
"540","ref_18d_3_1","ref","6",3,"72h",0.0551,NA,1.28377285674301,9.75397360047315,4.83318864439699,18.5505682257751,1.21748722825009,8.06197199595627,0
"541","ref_18d_3_2","ref","6",3,"72h",0.055,NA,0.914697474307584,6.739819545712,4.82998410956097,15.015926874719,2.81392294543785,10.1623832254701,0
"542","ref_18d_3_3","ref","6",3,"72h",0.046,NA,1.12522022703557,7.76227220926477,5.33595335293485,14.9774282105094,2.31574655236625,8.16852714436946,0
"543","TD_labeling_18d_1_1","TD","6",1,"72h",0.0916,71.5,0.729659153726026,3.70692125598404,5.09967758966732,9.26304560989925,6.00084438795717,7.93801250458858,0
"544","TD_labeling_18d_1_2","TD","6",1,"72h",0.0714,71.5,0.933972159995957,6.91966627769026,4.60936810548437,9.4110876892865,8.83716160474348,14.4318637808311,0
"545","TD_labeling_18d_1_3","TD","6",1,"72h",0.0806,71.5,0.960932985089993,7.8668972189627,6.90005421239357,24.9345726215541,8.16937701501955,16.1246082627443,0
"546","TD_labeling_18d_1_4","TD","6",1,"72h",0.0672,71.5,0.969895118642,5.80032088453176,3.95999073728913,8.049431434243,4.95322962142295,8.065301283562,0
"547","TD_labeling_18d_2_1","TD","6",2,"72h",0.0795,71.55,1.16438501360298,6.21240748998561,4.07019025643403,8.36429000324303,5.06901678931808,7.62864756440087,0
"548","TD_labeling_18d_2_2","TD","6",2,"72h",0.0777,71.55,0.796459021002477,6.55783817329021,5.98175935211647,17.1167126571917,9.01110570732816,18.4767279630991,0
"549","TD_labeling_18d_2_3","TD","6",2,"72h",0.0749,71.55,1.01126283476311,7.76462066993816,4.85602005884997,9.42062408930141,20.5601174368996,24.9124304111055,0
"550","TD_labeling_18d_2_4","TD","6",2,"72h",0.0817,71.55,0.820669249199589,5.3866802609544,4.07575969182445,8.18045364540224,6.15884554153248,9.30263439544315,0
"551","TD_labeling_18d_2_5","TD","6",2,"72h",0.0699,71.55,0.912057992478581,5.92212632581269,4.89639994039325,9.79152242699967,19.2560183211522,22.9209943670401,0
"552","TD_labeling_18d_3_1","TD","6",3,"72h",0.0755,71.6666666666667,1.20642282715864,6.66275127591362,3.9467817077985,7.85288508617384,6.87380683252654,10.4641610347346,0
"553","TD_labeling_18d_3_2","TD","6",3,"72h",0.0891,71.6666666666667,0.867320898862678,6.35890138351346,4.83180422769311,11.3841125713745,7.25994896937525,12.2156140761285,0
"554","TD_labeling_18d_3_3","TD","6",3,"72h",0.11,71.6666666666667,0.779309104536287,4.03480564187516,4.87536213265735,8.73518286184462,3.80139379103142,5.25260444672855,0
"555","TD_labeling_18d_3_4","TD","6",3,"72h",0.0925,71.6666666666667,0.731499717547503,4.55729790012675,4.00123956749592,8.72180566444603,5.80806809792439,9.34605951451243,0
"556","TD_labeling_18d_4_1","TD","6",4,"72h",0.0881,71.7333333333333,0.96315826463088,5.33822057163812,3.87308937742104,8.86155980290452,4.08486018094551,6.91746844193141,0
"557","TD_labeling_18d_4_2","TD","6",4,"72h",0.0919,71.7333333333333,0.979553963478759,6.12206534592693,4.3945672797666,8.94757511701805,8.36436046351861,10.6858294735833,0
"558","TD_labeling_18d_4_3","TD","6",4,"72h",0.0817,71.7333333333333,0.75250634538419,3.6626138311263,3.94565796420904,7.89304446536041,4.30307085394801,6.92008777481377,0
"559","TD_labeling_18d_4_4","TD","6",4,"72h",0.0968,71.7333333333333,0.689170294389805,4.73085791788341,4.18664727207798,8.54874478108906,6.26683438742727,10.0640156532549,0
